# Timestep,Rewards,Exploration %,Training Score
6.400000000000000000e+03,-5.000000000000000000e+02,9.955199999999999250e+01,5.346057470887899399e-03
1.280000000000000000e+04,-5.000000000000000000e+02,9.910399999999999920e+01,2.169923158362507820e-03
1.920000000000000000e+04,-5.000000000000000000e+02,9.865600000000000591e+01,3.144141286611557007e-03
2.560000000000000000e+04,-2.680000000000000000e+02,9.820799999999999841e+01,7.960140937939286232e-04
3.200000000000000000e+04,-5.000000000000000000e+02,9.776000000000000512e+01,7.165928836911916733e-03
3.840000000000000000e+04,-1.300000000000000000e+02,9.731199999999999761e+01,8.530427585355937481e-04
4.480000000000000000e+04,-5.000000000000000000e+02,9.686399999999999011e+01,2.124163787811994553e-03
5.120000000000000000e+04,-9.900000000000000000e+01,9.641599999999999682e+01,1.884859520941972733e-03
5.760000000000000000e+04,-1.750000000000000000e+02,9.596800000000000352e+01,4.215361084789037704e-03
6.400000000000000000e+04,-8.700000000000000000e+01,9.552000000000001023e+01,3.735222388058900833e-03
7.040000000000000000e+04,-8.200000000000000000e+01,9.507200000000000273e+01,4.174987319856882095e-03
7.680000000000000000e+04,-5.000000000000000000e+02,9.462399999999999523e+01,1.356887398287653923e-03
8.320000000000000000e+04,-1.080000000000000000e+02,9.417600000000000193e+01,1.752101583406329155e-03
8.960000000000000000e+04,-5.000000000000000000e+02,9.372799999999999443e+01,2.768344711512327194e-03
9.600000000000000000e+04,-4.810000000000000000e+02,9.328000000000000114e+01,2.529117744415998459e-03
1.024000000000000000e+05,-5.000000000000000000e+02,9.283200000000000784e+01,2.978745847940444946e-03
1.088000000000000000e+05,-4.450000000000000000e+02,9.238400000000000034e+01,1.624254276975989342e-03
1.152000000000000000e+05,-2.500000000000000000e+02,9.193599999999999284e+01,3.706090152263641357e-03
1.216000000000000000e+05,-1.200000000000000000e+02,9.148799999999999955e+01,1.994578400626778603e-03
1.280000000000000000e+05,-2.220000000000000000e+02,9.103999999999999204e+01,1.457046484574675560e-03
1.344000000000000000e+05,-3.890000000000000000e+02,9.059200000000001296e+01,1.672793878242373466e-03
1.408000000000000000e+05,-2.490000000000000000e+02,9.014400000000000546e+01,1.052575535140931606e-03
1.472000000000000000e+05,-5.000000000000000000e+02,8.969599999999999795e+01,1.713476493023335934e-03
1.536000000000000000e+05,-5.000000000000000000e+02,8.924800000000000466e+01,1.788475085049867630e-03
1.600000000000000000e+05,-5.000000000000000000e+02,8.879999999999999716e+01,1.930178957991302013e-03
1.664000000000000000e+05,-2.590000000000000000e+02,8.835200000000000387e+01,1.330290804617106915e-03
1.728000000000000000e+05,-5.000000000000000000e+02,8.790400000000001057e+01,1.064584474079310894e-03
1.792000000000000000e+05,-1.710000000000000000e+02,8.745600000000000307e+01,8.767972467467188835e-04
1.856000000000000000e+05,-5.000000000000000000e+02,8.700799999999999557e+01,1.042296644300222397e-03
1.920000000000000000e+05,-1.910000000000000000e+02,8.656000000000000227e+01,7.090095314197242260e-04
1.984000000000000000e+05,-1.640000000000000000e+02,8.611199999999999477e+01,1.022215932607650757e-03
